,tokens,values
131,trade,0.0025662154131722093
132,educated,-0.005024931884934623
133,highlighting,0.01827939450540748
134,trainers,0.012486660025741145
135,somewhat,-0.006256989486497721
136,excerpt,0.0096961662642768
137,pretend,-0.0043948350682175745
138,pulmonary,0.0016465509672070825
139,turtle,0.03984199009063771
140,treatments,0.01129605873631732
141,interesting,-0.006730264422222271
142,bed,0.028737654473690828
143,fahrenheit,0.01447622357871385
144,chemicals,0.06514667016919563
145,young,0.011695314420263458
146,counting,0.038772215954582044
147,guilt,0.0646411803520094
148,myself,0.002882673292340694
149,rioters,0.02384869032959791
150,strawberry,0.00714707432219002
151,pipedreams,-0.005973187756196063
152,cliff,0.0039172703030003085
153,influenced,0.004445746952313653
154,besides,-0.0061867771864951016
155,apparently,-0.005723282885035396
156,led,0.014739823979704155
157,cool,-0.005382929949686236
158,undue,0.02088256076934766
159,gradually,0.01102183125488955
160,divers,0.0007899284027267502
161,shortness,0.013239412389784084
162,internet,-0.0013157507565369417
163,legislate,0.0060704403931702644
164,strongest,0.012431514198255493
165,color,0.026903775298191636
166,skunk,0.02844956623742462
167,detected,0.009004709830257543
168,darker,0.019545528738556316
169,stop,0.04970984164957436
170,fished,0.0037951280671569393
171,ayotte,0.06270529471425255
172,cope,0.01715054983874944
173,warrant,-0.003423394439476423
174,overly,-0.0029384598261411716
175,talented,0.0068437713616931435
176,overseeing,0.012045486243448181
177,ensue,-0.0032751255383757063
178,unattractive,0.015373029515920096
179,12,0.028753869377157865
180,modern,-0.00029541983931653673
181,ongoing,0.027077143930527393
182,mix,0.004264907882132091
183,el,-0.0019194238668132336
184,fortune,0.0049831072231556394
185,coconuts,0.0011291822483617227
186,montana,0.004525664272751773
187,internal,0.0027224629990389155
188,unexplained,0.022510877204788057
189,stipulations,-0.002072781772065753
190,nigeria,0.01954236091357539
191,750,0.009109613506279564
192,fortunately,-0.006263736564543452
193,graduated,-0.003288645376449728
194,sexist,0.014141183328505212
195,compatable,-0.005657585452422547
196,migrant,0.04491405000974136
197,discriminating,0.016264064306884325
198,considerations,0.0032541554411544206
199,tug,0.011761511346286824
200,mates,-0.004922910641899252
201,rioting,0.03124486490141365
202,required,-0.003289633744979037
203,buses,0.04079720883415135
204,genuinely,0.0045572185922496105
205,promised,0.010103827724662147
206,dreamworld,-0.005023090326261047
207,inaccessible,-0.003635848731850461
208,spots,0.004083768045850808
209,tactics,0.013953821094410278
210,smuggling,0.012458915657919834
211,producers,0.016405522847338306
212,sensationalism,0.016750144916595027
213,artist,0.010193141198116323
214,zealots,-0.004172888779936023
215,hottest,0.017974840718897284
216,policies,0.012878143446194819
217,omg,0.053213630446591595
218,lasted,-0.005059949255362485
219,penis,0.003943293334262478
220,acclaimed,0.015207527900157563
221,rocket,0.009167522025358284
222,room,0.018283464616668868
223,2012,0.015304311554093883
224,crusade,0.01709626459019415
225,relief,0.004039553927509763
226,exclusive,0.00020715257786479757
227,deepest,0.02117906393257739
228,rent,0.020279511814742423
229,skin,0.014297284397398953
230,academics,-0.0049842959929288725
231,formatting,-7.980556100366705e-05
232,backwards,0.01812962977329727
233,waged,0.031053437178863698
234,marshal,0.010763437827096009
235,positive,0.00994277462137586
236,kumail,-0.0017841608561212294
237,outdated,0.013588381198038941
238,asleep,0.010847353960860139
239,orange,0.005592472829893768
240,lemon,-0.0035017260295696364
241,medieval,0.00033846090545088507
242,afghan,0.06336891632556785
243,disagreeing,-0.003314928869097975
244,handful,0.006723490973986847
245,neglience,0.04678000920339432
246,angeles,0.006804305101884108
247,television,0.010363370127855017
248,due,0.010122708119124342
249,liked,-0.005628528851379779
250,motivated,0.009582807616325547
251,beauty,0.009442849230723856
252,overwhelming,0.0660451724386417
253,extinct,-0.001266857646436459
254,evening,0.000501104458381732
255,twitching,0.00023752835860111788
256,intentions,0.0065706173487963485
257,shield,0.008247215938463837
258,bang,-0.0011932994725399363
259,super,0.011524752638662657
260,explicit,0.007031341455141525
261,myanmar,0.06490109833496317
262,obvious,-0.005584953203657512
263,closeted,-0.0056674209095006955
264,say,0.006720955071951377
265,heartbroken,0.07231638386815549
266,resulted,0.010587562966567215
267,mini,0.005274957309295268
268,screaming,0.03715585344578321
269,intake,0.013648917907048232
270,fraud,0.032686579064397495
271,19,0.027078264030274544
272,whereas,-0.00541865568493995
273,upcoming,0.0013694409969765837
274,porch,0.013667359581257406
275,jack,-0.006231986979154416
276,finished,0.0181248178666972
277,wounded,0.07353258744759807
278,grifting,-0.002687521549883102
279,closets,0.014163325320418
280,pitcher,-0.0029402339744481454
281,equals,0.012529641438534172
282,flour,0.053872172342002166
283,wednesday,0.011460359831808617
284,available,0.005542959412477003
285,1000s,0.015587604177248006
286,many,0.0026549914950185468
287,--,-0.0008118159870223966
288,unclear,0.0055776656472688564
289,upon,0.008409478343990494
290,apart,0.0013497267324699565
291,switched,0.004835151448765851
292,deceived,0.04102152190859362
293,customers,0.031281752613301794
294,environmentalism,0.003644939564144163
295,complain,0.0019624010178811518
296,88,0.022097362276086656
297,provide,0.012698204892464392
298,icon,-0.00038190758475581177
299,heap,0.0009177329196248866
300,",”",-0.0017841608561212294
301,hitler,0.03151700199536322
302,farmer,0.019456416290893095
303,ballot,0.012447358735979176
304,celebrities,-0.006225502877101888
305,outlines,0.027174525699511048
306,tragic,0.04895760280616362
307,shoe,0.014704721181072371
308,“...,-0.0017841608561212294
309,exile,-0.003727058142940888
310,—,0.009750931610281715
311,blazing,0.027161988179958994
312,ruins,-0.0020303635018454834
313,profiling,0.021131053644415983
314,likelihood,0.0015174716712407583
315,wives,-0.00034354097384717617
316,science,0.021365258855239107
317,toughest,0.017367175893947054
318,identify,0.031558758029503704
319,exhausted,0.05925370280605827
320,shorter,-0.0045909169764652286
321,predijuce,-0.0017841608561212294
322,beaches,0.010149384750717326
323,generic,-0.004467118010217329
324,wordly,-0.0050873619880476536
325,tasers,0.07590117640479613
326,odd,-0.006205666451752515
327,need,0.009524226157068907
328,constructive,-0.0027530054758300453
329,somewhere,-0.006417778477263994
330,gunshot,0.01823216565434028
331,sorrow,0.06585056827637666
332,chanted,0.062128182013142255
333,ringing,0.005740482691531249
334,syria,0.04859246685926992
335,stimulated,-0.0009152505214052681
336,oak,0.005336162862659309
337,siteson,-0.0017841608561212294
338,samuel,0.023798048483754882
339,legacy,0.00043515579463764426
340,athlete,0.00030758597856207494
341,loot,0.010409358316708325
342,entrepreneurs,-0.0031161267597981804
343,face,0.037945736438237496
344,british,0.0032616618573193
345,box,-0.00019456947408130531
346,latinos,0.015379337329453093
347,ol,-0.0030060078745289035
348,halloweed,-0.0017841608561212294
349,policing,0.02057215625128001
350,unless,-0.00495444574308127
351,soo,0.01647992118572206
352,raft,0.012922319791250827
353,peace,0.033438085502307806
354,divorced,0.00031915243022364556
355,freedoms,0.009291772553711984
356,nose,-0.0014837949331122798
357,diplomatic,-0.003520348677932555
358,lover,0.017534760857363992
359,altering,0.009688413207164789
360,confuses,0.0022594562977135426
361,mansour,0.024140850550176483
362,centrists,-0.002932101540139716
363,meant,0.00027445490557510436
364,manmade,0.004955276854354064
365,morocco,0.009220508155041758
366,saved,0.012702325414985305
367,hiking,-0.0030214220415123107
368,helpful,-0.0019522768986278056
369,overcoming,0.013217005348300063
370,pleading,0.04598180342104057
371,generates,0.011481002643962047
372,negligent,0.05036274238724948
373,bigoted,0.016679864650467138
374,risky,0.003339058226088867
375,character,-0.0038223740851048116
376,targeting,0.019728194296012223
377,communist,0.0034580509144879097
378,koo,-0.0022142666035066586
379,minnesota,0.015615652114653461
380,stolen,0.015352287911721553
381,hospitals,0.05142143427873557
382,deportation,0.03155978845377193
383,40s,-0.0008463150216930211
384,wanna,0.0013522031875140125
385,furious,0.053815165639486864
386,broadcasted,0.0038672937366082244
387,exploit,0.013547150647888044
388,someday,-0.005495137178701383
389,banks,0.021445774902720868
390,screened,0.030187156496060723
391,copy,0.007921382555388436
392,horrid,0.03985933358522909
393,head,0.013173063878540125
394,environment,0.020841227460276245
395,saudi,0.011988055265765466
396,disingenuous,0.012836981871219455
397,punish,0.06647383706088318
398,praise,0.004245779586681926
399,might,-0.005340501143805078
400,mostly,-0.006420608479283291
401,thick,0.003453361364958818
402,quota,0.029530265568739805
403,mutilate,0.08744083543429695
404,hit,0.014615721329836066
405,spokeswoman,0.06066656152694038
406,strip,0.014650168158705231
407,assad,0.06960042970758216
408,positivity,0.04421970592347686
409,halted,0.05469276021410477
410,bizarre,0.005599544057427172
411,moratorium,0.027598125418979647
412,canal,0.02561822428940402
413,firm,0.009750953990518714
414,appalachia,0.02462948710220046
415,frienda,0.039553487674375915
416,grain,0.018279891961530507
417,protect,0.02714243032179098
418,subjugate,0.04884562117705632
419,segments,0.007637974537066249
420,unsuspecting,0.022639023733143495
421,negative,0.018859900403780216
422,korea,0.006642616741495827
423,voters,0.011000367224698143
424,nicolas,0.0270505068542981
425,targeted,0.031747228042473756
426,ardent,0.008237976377928342
427,asistance,-0.002213163895485444
428,tense,0.020390040679539676
429,acrobatic,0.009136806323837099
430,ate,0.00816256440039456
431,ono,0.001571833099860506
432,chickens,0.010775015010433847
433,debts,0.009673613390906955
434,conditioned,0.008247587008536178
435,chalking,0.022994401688185836
436,shackles,0.00854629574196065
437,congress,0.02482777741242788
438,sue,0.015108594506887757
439,insight,0.0005873424059918708
440,financial,0.014290514416879929
441,politcis,-0.0017841608561212294
442,basis,0.009485284644761232
443,cites,0.014444359912426903
444,fuels,0.01885421945843341
445,poll,-0.001852782759601016
446,firmly,0.0046403022985016295
447,arduous,0.014606339910221535
448,classes,0.005138358390095486
449,preying,0.0343460129470686
450,republicans,0.018991947081351532
451,against,0.0072476294674787166
452,sand,0.02383764153180732
453,held,0.004358943621017228
454,colonialism,0.04619754008047606
455,diets,0.006247467610510469
456,harmful,0.03642706673897043
457,global,0.02208480231127323
458,complicates,0.009298432774286674
459,devastated,0.07100025176254292
460,describe,0.015134979334041718
461,outstanding,-0.002210638176852228
462,recklessness,0.03828638835260892
463,assuming,-0.0065498147137742066
464,evident,0.0074362934243234514
465,unsolved,0.009196491809341147
466,monitored,0.017539830584723564
467,fingers,0.02616708054616461
468,indication,0.001840467520804172
469,occured,-0.003289238716860789
470,melatonin,0.027927685749722837
471,saturday,0.00646774222978789
472,organs,0.015840862394581167
473,gop,0.01630074590788667
474,publicly,0.002985091584028856
475,uk,0.011697693666792188
476,!”,-0.0017841608561212294
477,moments,0.017683660188894255
478,manafucters,-0.0017841608561212294
479,erosion,0.018131391022908578
480,card,0.0432571796363076
481,intense,0.02656403693556176
482,complete,0.006704851161842592
483,encounter,0.008714994657090542
484,grew,0.015421834806479079
485,introduce,0.02665876507844182
486,delaware,0.025843899320517824
487,must,0.029768941953712193
488,rankings,-0.00016785151251287546
489,fruit,0.005581855298320652
490,complacent,0.012743345931129163
491,fired,0.019934898010492808
492,elephant,0.052441122022223015
493,inherit,-0.004349413815715733
494,precaution,0.022021640645189244
495,awfully,0.009870861248484483
496,2001,-0.0007433527123555857
497,endless,0.019630844301720365
498,etc,-0.0054434133286550826
499,severe,0.017236016893455986
500,managed,0.0014477471708865552
501,exposure,0.016981236868854454
502,seems,-0.004956711302022041
503,trigger,0.012101898636513054
504,dumped,0.023353411363080546
505,tabs,-0.002969737855451852
506,courts,0.00023107307247025144
507,imagining,0.007403503481055177
508,cried,0.10122952353547474
509,included,-0.0043996017466899845
510,putting,0.01289284317860001
511,march,0.039168669210322436
512,larger,0.0009786658767002784
513,awake,0.003368185700755581
514,destroy,0.038055715000368834
515,hire,0.015259532538026501
516,scourge,0.03607916708352761
517,casual,-0.0021274829605303826
518,rough,0.024916782919285486
519,done,0.012035489736171034
520,approaches,0.008480060193425632
521,guidance,0.006492372892014959
522,hunted,0.024102217612685283
523,enforcement,-0.0001473356666390261
524,standing,0.007244943107493741
525,referring,0.005549415409803032
526,assimilate,0.01397238565685115
527,rates,0.018599356322752638
528,at,0.01213273116294132
529,apples,0.002439744541245769
530,migrate,0.00021140542108261698
531,meal,0.015555418781112608
532,likely,-0.00638222087432919
533,detainees,0.0908546519375439
534,legend,-0.0025177532892660536
535,soft,0.01116733096764652
536,alleged,0.03130410633887314
537,page,0.013705640922748294
538,requires,0.0004612950425733634
539,store,0.01368375479212069
540,sweeps,-0.0030339509745700485
541,autopsies,0.04188081343577819
542,sell,0.004892013145240137
543,fail,-0.0005483995576421326
544,flushing,0.0013128929893583467
545,battles,-0.00039057511329752435
546,knowledge,-0.0001078835651977735
547,documents,0.013796735663588617
548,.’,-0.0017841608561212294
549,disagreement,-0.0010981546951277406
550,uninvited,0.013315474612880018
551,okay,0.0030188444416280767
552,sever,0.032307397220860616
553,monday,0.014445581839229437
554,oth,-0.0023205945689758604
555,foul,0.03674246352440627
556,slam,0.003282685466873105
557,hold,0.01127084324382166
558,voter,0.011897641776247145
559,prosecuted,0.021529474373228247
560,drill,0.008699829812366233
561,unsympathetic,0.023196175848540945
562,monitor,0.037360736631004254
563,pose,0.0010163314904093152
564,access,0.010703442569131827
565,addictions,0.013002897835135052
566,texas,0.02030161069891172
567,idiots,-0.005885290638686339
568,discriminate,0.03361034431688663
569,apprehensive,0.03542995336109764
570,chose,0.01100456306570789
571,happeneds,-0.001374919979283769
572,dietary,0.0116954698362099
573,similar,-0.005389673508180918
574,renewable,0.04112613921781448
575,offer,0.011913935252197139
576,behaviors,0.02915152590511339
577,stages,0.028464851046084285
578,99,-0.002289440171384311
579,lifelong,0.01156934477627718
580,grant,0.004117754446432431
581,affairs,-0.00306706942694906
582,dr,0.012862628658505768
583,filter,-0.0044282227452663424
584,humiliating,0.04619388832467295
585,bud,-0.002550277063544118
586,bindi,0.011905468085666567
587,headed,0.00776592080251016
588,nutrients,0.035625253203005296
589,fodder,-0.004973309331580925
590,acts,0.016189384048251376
591,golden,0.007967438584924533
592,variety,-0.0032078330870805496
593,discover,0.01658539579885177
594,heel,0.015296897180054874
595,domestic,0.01113713508961824
596,truly,0.023165311899459855
597,”,0.02445028565262807
598,nurturing,0.041633203760740534
599,abusing,0.06299833116340706
600,hindsight,0.0006471692332551493
601,empathize,0.06509271888510995
602,shudder,0.01093169187311311
603,fracebook,-0.0017841608561212294
604,shortened,0.001890618081148799
605,poorer,0.005216153669566752
606,activate,0.015270409039052014
607,wounds,0.04113934493649447
608,behavior,0.015236668359881671
609,depraved,0.07197982444511529
610,backwater,-0.004535936597508866
611,dissapointment,0.000722171643433079
612,signing,0.011710113299105427
613,ruin,0.0020214840638875095
614,lighter,0.006960895444916376
615,peers,0.004601919862604391
616,researching,0.0015294686672674366
617,locking,-0.0027057027712794122
618,aww,0.04198443993476957
619,rhony,-0.0017841608561212294
620,acceptance,0.017974708066993715
621,daunting,0.028929429988971432
622,demonstrated,0.01476926639361042
623,privileged,0.013047573589880878
624,bother,-0.005800995443418704
625,facilities,0.03331427193650801
626,suicides,0.06417927330699079
627,thanks,-0.0025051449957493943
628,belongs,-0.004389034884048605
629,despite,0.004451566095758459
630,boats,0.007911029911774151
631,wrongs,0.016013553550887624
632,losers,-0.005484226056318466
633,clouds,0.017325895975660713
634,disloyal,0.0398014431699264
635,matches,-0.0029677447599257747
636,classroom,0.06013584774092385
637,bodyguards,-0.0003757063301923911
638,receive,0.03384437365908642
639,packed,0.012425483220743565
640,loosing,0.012251255932683239
641,dto,0.001259987254936458
642,wings,-0.00224961750954491
643,ran,0.002340788850218041
644,omar,0.028253245787327495
645,rigging,0.007987234220755307
646,dumbest,-0.0023826823115595643
647,debate,-0.003758737684907896
648,broader,-0.004327605099922738
649,kicking,0.0007502968471338608
650,always,-0.005088358291042808
651,almost,0.01459056401477813
652,mechanically,-0.0010603529397140384
653,polish,-0.005279854341236078
654,fishes,0.008606141441402043
655,rejected,0.037112762103022674
656,houston,0.02842343316018111
657,biting,0.0015341250477863535
658,healer,0.018305994778817267
659,crowe,0.030856669920615552
660,claims,0.00389937109359254
661,tribal,0.015493170744974562
662,anxious,0.045618017818160043
663,oh,0.02045307232802518
664,repatriation,0.011161193870584396
665,insinuations,0.02033774744488936
666,sweden,0.0013642381104852193
667,our,0.05188791757849257
668,coupling,-0.001168924169503462
669,magnanimous,0.005935685846053837
670,dressed,-0.00024503411531995756
671,oral,-0.0012741217476965971
672,pervasive,0.02284640228326669
673,newsworthy,-0.005968984040662922
674,2009,0.012218254382996788
675,integrity,0.005552308789226837
676,made,0.011270163242947554
677,dogs,0.038624138280153236
678,complicated,-0.002775864185218725
679,nigerians,0.02442289769867705
680,estimated,0.011866776913073212
681,force,0.018230729014292534
682,ghosts,0.023346587763278498
683,depends,-0.006161218456790812
684,arsenic,0.021964456651827415
685,successfully,0.006705866154186249
686,rain,0.024377382654500335
687,restored,-0.003150339189912907
688,progressing,0.014753457952252772
689,coal,0.06984531160602664
690,700,0.010513595231204985
691,slouch,0.00047547240472835224
692,checking,0.009184908701357835
693,oily,0.0077315527414383925
694,aquarium,0.01859073476460212
695,jumping,0.019589328813077303
696,years,0.005217204126940764
697,russel,0.014977082166310164
698,professors,0.00461341994752374
699,accidents,0.04528860669849086
700,treatment,0.02206917399070335
701,northwest,0.016262137091067278
702,college,-0.004729329763820065
703,clearing,0.0038309822515844444
704,netflix,0.016047995727994233
705,dumb,-0.003993208449907732
706,taliban,0.013306104567533963
707,ostriches,-0.002577439060684805
708,honestly,0.0004974940017994004
709,pisses,-0.0022789361272632595
710,foods,0.01964662721636844
711,mutated,0.015543372015102903
712,creating,0.015196902556873552
713,coutries,0.00977690964030478
714,willingly,0.018458190522426806
715,vessel,0.032274706996452227
716,impulse,0.02114393524550118
717,occurrence,0.01303493769688142
718,thoose,1.0911724228980975e-05
719,frustrating,0.025605260529494824
720,dna,0.011270865985948897
721,cries,0.05479928915095258
722,statue,-0.0012442432137705671
723,lucky,0.00678640648053271
724,gasoline,0.010123514398188196
725,immune,-0.004315316406407457
726,hardship,0.03674942837975064
727,suggested,0.0008804577972236868
728,nosey,-0.0001383784385787338
729,beloved,0.027021010963745838
730,biodiversity,0.04948915210008445
731,jacking,-0.002930054319311519
732,empathy,0.07520060193454832
733,mikhail,0.011967200429349668
734,restrained,0.011763948570614805
735,damned,0.001127068527821636
736,admitted,0.011578522654653972
737,barren,0.024450225733461558
738,governance,0.00931863218758611
739,multi,0.016185321819006882
740,collective,0.010102954980423705
741,over,0.01573125523018954
742,idps,-0.0029298174277866194
743,rivalry,-0.0025211809174967873
744,rehab,0.004716683703333517
745,quakes,0.0019067650059635414
746,demanding,0.024329850026188368
747,gutted,0.020775488180054338
748,outdoor,0.009877756061850223
749,site,0.0029943529930036425
750,technology,0.004869691524829066
751,vacation,0.010671401960732364
752,preparing,0.0073379526481930375
753,122,0.03757518157911859
754,advertisement,0.0009434568497678017
755,fascinating,-0.0010530877232105976
756,under,-0.0014394527868752587
757,refused,0.037072309225261474
758,singers,-0.0037903634025041925
759,boss,0.014697984642914195
760,amendment,0.017631436870845764
761,primary,0.010924507295391786
762,suffering,0.08321634244423246
763,benefit,0.0010785513170248917
764,zionism,0.03234321935507084
765,smartphones,0.02091838896536746
766,surface,0.002141070202726034
767,form,0.005640411571450018
768,ecluding,-0.0017841608561212294
769,your,0.016682000056105113
770,position,-0.0014860298541544302
771,lantinos,-0.0017841608561212294
772,scent,0.0019574692649718096
773,cave,0.003063746470132051
774,makeshift,0.01558734564571175
775,biographical,0.0002811315883908853
776,collaborate,0.040163677531380046
777,drank,0.002111433385915092
778,enables,0.023115608343492428
779,preaching,0.009929290129189411
780,artical,-0.004188125642986048
781,holy,0.02917112121681529
782,predicting,-0.005071418567969072
783,shortcut,-0.0049133501108165846
784,happy,0.009356190577552862
785,friday,0.017035088026767734
786,cost,0.003954819209893865
787,worst,0.020784869272042462
788,tarred,0.020169555216312116
789,bankrupt,0.006098570460528071
790,mid,-0.0047637004751743895
791,becareful,0.021038491017797978
792,financing,0.02139260538578227
793,closer,0.010399295370789487
794,parent,0.029608289582319643
795,islamic,0.015770664091702125
796,couple,-0.0020932811718806597
797,missiles,0.013344671851889754
798,sunset,0.01569657018064158
799,opened,0.01712999155808957
800,poring,0.02920323184580249
801,retired,-0.0021515603348186783
802,lawyer,-0.0021766481367007087
803,phase,0.01199716706785953
804,retaliation,0.048202069139297345
805,conditions,0.025723779327807443
806,threat,0.012338043817655946
807,hun,0.018761279374658706
808,pamper,0.04064531661555273
809,directly,0.01088559689411045
810,conceiving,0.03419458653104279
811,adapting,-0.0002432489534853873
812,walls,0.021585032625897834
813,minimize,0.0279008473586934
814,promoted,0.005014642146767895
815,repulsive,0.04044277283758676
816,fund,0.012188440700409071
817,cooperative,0.013838070418759176
818,suite,0.001284075107150609
819,chaos,0.029431151394744285
820,remiss,0.021604652823975747
821,impeachment,0.02372576454260032
822,appreciated,-0.0054979846120056745
823,three,0.01897060063110452
824,titled,-0.0026746323158070456
825,downward,0.015751223480099934
826,assumex,-0.0017841608561212294
827,dare,0.01588752548703681
828,impossibly,0.017350756084806598
829,german,0.012624622231456797
830,wracking,0.02755624977323548
831,270,0.031577795008525096
832,programs,-0.0035026723867752126
833,handling,0.00966577580880317
834,contributes,0.0012288579357302035
835,unforeseeable,0.0048974479696888805
836,unrelenting,0.06552176405035195
837,allepo,-0.0017841608561212294
838,#,0.011943489631399224
839,dissociated,0.007027021867884006
840,comes,0.0021308144631339955
841,pattern,0.027770989574111928
842,"),",-0.0017841608561212294
843,procedure,-0.0027613911173113353
844,vet,0.03123246181185005
845,degrading,0.050706860919349735
846,spilling,0.016334130913035646
847,voting,0.01703766598984051
848,musicians,-0.004848168093621826
849,reguardless,-0.005403304726469279
850,thiols,-0.0007134479440715192
851,reduced,0.04116263623307912
852,fumes,0.027768032719906792
853,irrefutable,0.06271494504368287
854,crews,0.02392763306140236
855,yeah,-0.005642143278647236
856,unbelievably,0.03483930428580215
857,sum,0.0027808975931530376
858,embraced,0.029756535577188454
859,pooping,0.020773837571890167
860,inhumane,0.1525876802063108
861,accomplish,0.0009621330185031152
862,sicko,0.03439771716233559
863,option,-0.0029874884292754363
864,delusional,0.005755788558418096
865,souls,0.04721449863161551
866,fluctuations,0.0030545752948879764
867,cigarettes,0.021576613373830454
868,violence,0.08143308352788672
869,blaming,0.015507211496630209
870,electron,0.027808012223537158
871,hesitation,0.006306259301714134
872,highway,0.014231862219333478
873,major,-0.0018108176102657188
874,leveled,0.023110742923288043
875,hear,0.0010958176233148986
876,crimes,0.034781907742043004
877,him,0.009236419316268254
878,based,-0.0011335824229801706
879,peacekeeping,0.015171402581996757
880,hope,0.003589494387782531
881,dislike,4.203327965391209e-05
882,genetic,0.014126781797942224
883,unnecessary,0.024725137299415202
884,specialists,0.006380660043156085
885,wishing,0.006196562094371152
886,weasels,-0.001755210556225006
887,appreciate,-0.0020105443214735166
888,fetus,0.057177339119139366
889,quest,0.007562540293287843
890,referrals,0.04415293366732233
891,britains,0.006250942305730798
892,priests,0.0024735808465814937
893,fireworks,0.01526143796747073
894,cigarette,0.021506990756919208
895,established,0.0023480077139323733
896,assume,-0.00577236081360612
897,released,0.028852119003244105
898,sudan,0.04376958533175658
899,innocents,0.08221013323267017
900,donations,0.012236631469883493
901,seeing,0.027941712669925067
902,crude,0.015030722197171938
903,be,0.0016612550183267175
904,anything,-0.005963438421660949
905,killers,0.0476976077804181
906,airlines,0.017036489409561584
907,efficiency,0.01332769713827368
908,theyre,0.001754813343607598
909,),-0.005726208100433113
910,000,0.02046784550660828
911,military,0.006265211035001724
912,crapping,0.0020751411701309787
913,humanitarian,0.018235444834057694
914,compnay,0.010781554009718817
915,fabricating,0.0175358363346601
916,350,0.011770508116459034
917,freely,0.0017650580216747303
918,arguments,-0.005328744035862312
919,wwii,0.01851260602724529
920,owes,-0.004678990221904432
921,figured,-0.0057667921623589975
922,hajibs,-0.0017841608561212294
923,bothered,-0.0032946107303330197
