,tokens,values
133,highlighting,0.014168986636873744
134,trainers,0.00481103575342645
135,somewhat,-0.004595621926277261
136,excerpt,0.027795097417232687
137,pretend,-0.0049111475971340985
138,pulmonary,0.025309000070172002
139,turtle,0.020834650403992624
140,treatments,0.01642030183819586
141,interesting,0.0006053671473103735
142,bed,0.007258971122100923
143,fahrenheit,0.017357382346973513
144,chemicals,0.010836285341133508
145,young,0.02090773937478596
146,counting,0.0308824008518606
147,guilt,0.050795171270267364
148,myself,-0.002870597640550429
149,rioters,0.02980429366379769
150,strawberry,0.00783024450968635
151,pipedreams,-0.0036205119754759204
152,cliff,0.012397643914393847
153,influenced,0.007884913226352132
154,besides,-0.0035929341298672193
155,apparently,-0.0035296496483680205
156,led,0.009065178931611694
157,cool,0.001075204264311808
158,undue,0.012821392288559573
159,gradually,0.0039696457469418946
160,divers,0.0045170104859231465
161,shortness,-0.0037428981890516946
162,internet,0.0014768730159381968
163,legislate,-0.00037130015142006943
164,strongest,0.006493897803799492
165,color,0.03823616095257485
166,skunk,0.005059520501567557
167,detected,0.010574868115091148
168,darker,0.004688032154538039
169,stop,0.0038533038876761945
170,fished,0.007118477962252105
171,ayotte,0.04339545615104599
172,cope,0.019730265158150323
173,warrant,-0.0004289097458530481
174,overly,-0.001191531009799825
175,talented,0.009817129125509607
176,overseeing,0.010252387351267388
177,ensue,0.004909181513858085
178,unattractive,-0.0015628074959962125
179,12,0.04054063438055588
180,modern,0.01066695247051546
181,ongoing,0.013459810523236177
182,mix,-0.0022740160277327673
183,el,0.006782254401295037
184,fortune,0.01303528231435243
185,coconuts,0.01715727680164203
186,montana,0.030980047672661475
187,internal,0.025373855181643652
188,unexplained,-0.0009906789572357924
189,stipulations,0.00468430417474956
190,nigeria,0.021636692588831122
191,750,0.02205600485746905
192,fortunately,-0.0016009908452743048
193,graduated,0.007243270135829386
194,sexist,0.0014166906647189795
195,compatable,0.0012555853825972649
196,migrant,0.03152197908202134
197,discriminating,0.020900182499393447
198,considerations,0.023613563597348026
199,tug,0.05191673713942733
200,mates,0.015891366535485504
201,rioting,0.02261508420626698
202,required,0.006070110344128307
203,buses,0.030289278426847276
204,genuinely,-0.002447230336461693
205,promised,0.0037952418904066074
206,dreamworld,-0.0046804772314504375
207,inaccessible,0.030144162606107455
208,spots,0.02641554091174612
209,tactics,0.00501789222175284
210,smuggling,0.0038255308707070596
211,producers,0.00880917721276486
212,sensationalism,0.0190336343728897
213,artist,0.02013207458952086
214,zealots,0.0013582248804516624
215,hottest,-0.0011264432410570346
216,policies,0.004877867646510894
217,omg,0.02393163479396636
218,lasted,-0.001995724418396547
219,penis,-0.002339288185679321
220,acclaimed,0.02958798336459374
221,rocket,0.002375057764927965
222,room,0.0006913886810706638
223,2012,0.02282385542106577
224,crusade,0.019810426911014575
225,relief,0.02107691225512173
226,exclusive,0.0020697444213328485
227,deepest,0.030252858152253096
228,rent,0.007843414077297984
229,skin,0.034081195686318955
230,academics,0.0059952178199224136
231,formatting,0.03496715087314564
232,backwards,-0.0011567466474007781
233,waged,0.03061078399443345
234,marshal,0.01744324295372899
235,positive,0.002275359447531192
236,kumail,0.0005673673579849474
237,outdated,0.0017209276539176203
238,asleep,0.010291958393778116
239,orange,0.005193423934158748
240,lemon,0.007325629880775597
241,medieval,0.005123238545260102
242,afghan,0.07793080299587053
243,disagreeing,-0.0011055045925285987
244,handful,-0.0009501788334835726
245,neglience,0.01340317782549665
246,angeles,0.04278537754503249
247,television,0.020826296846350935
248,due,0.01839563107030776
249,liked,5.964853523460138e-05
250,motivated,0.012101107493135397
251,beauty,0.014870541290116484
252,overwhelming,0.03390165120190456
253,extinct,0.004417574051554134
254,evening,0.0041416356876604185
255,twitching,-0.0006268917241898439
256,intentions,0.005963651056964737
257,shield,0.024266814770255694
258,bang,0.002887174765308396
259,super,0.021882243365337013
260,explicit,0.00968563696494291
261,myanmar,0.08504055946732547
262,obvious,-0.002261326854398723
263,closeted,-0.0005675859546378781
264,say,0.0005994358540400913
265,heartbroken,0.07141873341800559
266,resulted,0.0051410739817605465
267,mini,0.00493163904671718
268,screaming,0.016695444631449577
269,intake,0.02011808497696059
270,fraud,0.004957753152963179
271,19,0.039907952467604514
272,whereas,0.003645272473622764
273,upcoming,0.008641981683547325
274,porch,0.02732835884941859
275,jack,-0.004078999667927445
276,finished,0.015362131495091292
277,wounded,0.08899111119841364
278,grifting,-0.0009632067237148837
279,closets,0.01712991306682948
280,pitcher,0.007900522934698031
281,equals,0.010973129280748646
282,flour,0.03326789879621676
283,wednesday,0.022425539236268933
284,available,0.012976793188498367
285,1000s,0.01256991365147288
286,many,0.018380414998130153
287,--,-0.0021298668731394394
288,unclear,0.0205460084792744
289,upon,0.0065422899434538825
290,apart,0.00822188400431805
291,switched,0.008680061414949286
292,deceived,0.00030679889589048175
293,customers,0.023175311850574688
294,environmentalism,0.02309141863105245
295,complain,-0.002567739386797932
296,88,0.03182980759526323
297,provide,0.041487037098294315
298,icon,0.03600906929447261
299,heap,-0.003092460907290119
300,",”",0.0005673673579849474
301,hitler,0.007500478200735345
302,farmer,0.01594375123257771
303,ballot,0.03783315931032482
304,celebrities,-0.0004731563289070199
305,outlines,0.022845022651793348
306,tragic,0.047940615549115245
307,shoe,0.0031325518679613086
308,“...,0.0005673673579849474
309,exile,0.036132350076616894
310,—,0.016620801753070687
311,blazing,0.024052755691683192
312,ruins,0.004623432963109977
313,profiling,0.020434685659360376
314,likelihood,0.007559990936724596
315,wives,0.004172821083635091
316,science,0.00552174992534734
317,toughest,0.013527081379472984
318,identify,0.04549243871358774
319,exhausted,0.01260001696260261
320,shorter,-0.0018713499352777804
321,predijuce,0.0005673673579849474
322,beaches,0.03773664275043143
323,generic,0.004325527905732545
324,wordly,0.0150093494793319
325,tasers,0.03022787934248931
326,odd,-0.005039966231245705
327,need,0.015220791037410818
328,constructive,-0.0009713756110502351
329,somewhere,-0.0034863157680083525
330,gunshot,0.054743850657727765
331,sorrow,0.09089448409869043
332,chanted,0.043690000855289624
333,ringing,0.026876946107930646
334,syria,0.03847831161145534
335,stimulated,-0.003029983393769792
336,oak,0.027308042396253118
337,siteson,0.0005673673579849474
338,samuel,0.026382437484497246
339,legacy,0.030605346232568824
340,athlete,0.014621239698676677
341,loot,0.011010128614098818
342,entrepreneurs,0.005450550438649838
343,face,0.018147767050270703
344,british,0.017185092809329006
345,box,0.002425730716913779
346,latinos,0.015157095553902463
347,ol,0.001530290529382016
348,halloweed,0.0005673673579849474
349,policing,0.007719050429445598
350,unless,-0.004558127530517708
351,soo,0.03798323910534776
352,raft,0.005234110265182462
353,peace,0.03383088045999329
354,divorced,0.014152801838989261
355,freedoms,0.02471803529580784
356,nose,0.005256772505312748
357,diplomatic,0.0005411966310083198
358,lover,0.024146473045884173
359,altering,-0.000643695349725281
360,confuses,0.0019746356968464193
361,mansour,0.07711380098034457
362,centrists,0.011289753870755917
363,meant,0.0061736445259088025
364,manmade,0.007750947931427044
365,morocco,0.019775193025166456
366,saved,0.02172025862463227
367,hiking,0.02154528738493979
368,helpful,0.017174289502956925
369,overcoming,0.05203322970166584
370,pleading,0.033377541711780326
371,generates,0.009334918138848776
372,negligent,0.0017304872945223375
373,bigoted,0.009004039570036102
374,risky,-0.0021106032532845686
375,character,0.008808673881206562
376,targeting,0.03970225709071912
377,communist,0.007849334730529497
378,koo,0.01824156492062445
379,minnesota,0.04319384213355144
380,stolen,0.02074050008322711
381,hospitals,0.05189673857011701
382,deportation,0.021675175675062934
383,40s,0.009927985441704978
384,wanna,0.011038733348981368
385,furious,0.013629575508061577
386,broadcasted,0.011111729261227964
387,exploit,-3.1750336385291495e-05
388,someday,0.007200287342097054
389,banks,0.02718545816515674
390,screened,0.022928414360795346
391,copy,0.016655124663742603
392,horrid,0.007914502099800104
393,head,0.009838741651261694
394,environment,0.031151500958476047
395,saudi,-0.00043153190739875523
396,disingenuous,0.0002808909814552396
397,punish,0.0030714241786310246
398,praise,0.011162410340769074
399,might,-0.0011769352078977269
400,mostly,-0.004029584055106291
401,thick,0.016948873265642202
402,quota,0.004137236454280984
403,mutilate,0.04638209791990252
404,hit,0.03017485124645212
405,spokeswoman,0.04699685888824616
406,strip,0.0045020497718885185
407,assad,0.029312835666576487
408,positivity,0.0465601682762247
409,halted,0.0019078688810350612
410,bizarre,-0.005212458176708871
411,moratorium,-0.000770841043826185
412,canal,0.04015422538424295
413,firm,0.013635429451327842
414,appalachia,0.09337009026701293
415,frienda,0.039631419709836045
416,grain,0.007075192672566266
417,protect,0.04182332928965702
418,subjugate,0.010971538873554391
419,segments,0.007534211806724284
420,unsuspecting,0.004006978278432626
421,negative,0.0021952428596736222
422,korea,0.0008328792380846147
423,voters,0.02264235911814054
424,nicolas,0.060659072063709976
425,targeted,0.04551225326975559
426,ardent,0.018603386423029732
427,asistance,0.030598219552699354
428,tense,0.0009696937982548781
429,acrobatic,0.008077593628173653
430,ate,0.008220096807470118
431,ono,-0.004867599079007347
432,chickens,0.012436846606496773
433,debts,0.015178778149362653
434,conditioned,0.009256633662034807
435,chalking,0.0011417868810622781
436,shackles,0.003317234620373566
437,congress,0.01146508636152928
438,sue,0.009615111565871871
439,insight,0.04477652574032162
440,financial,0.030944594625511287
441,politcis,0.0005673673579849474
442,basis,0.012226934135018531
443,cites,0.02713585992273485
444,fuels,0.005058329058382018
445,poll,0.007884912208324895
446,firmly,0.003536894251421526
447,arduous,0.03152807294355699
448,classes,0.014885264086248165
449,preying,0.014873132073411443
450,republicans,0.012887897738639182
451,against,0.008551949072432197
452,sand,0.012954322045152561
453,held,0.0013745119843256266
454,colonialism,0.053384888714495655
455,diets,0.018081227964420427
456,harmful,0.002451644516963091
457,global,0.01377968256132253
458,complicates,0.003704328582329251
459,devastated,0.0675486655790326
460,describe,0.035733662291390945
461,outstanding,0.005835624614544252
462,recklessness,0.010401177069639295
463,assuming,-0.000979213564393773
464,evident,0.006582792277771161
465,unsolved,0.013481862124785462
466,monitored,0.022967718818069905
467,fingers,0.011049202762445155
468,indication,0.008821683212906007
469,occured,0.005394074689704132
470,melatonin,0.04891129295203464
471,saturday,0.010294101120737833
472,organs,0.03373115237304676
473,gop,0.01663800098818164
474,publicly,0.0025909879116089987
475,uk,0.011065421916379697
476,!”,0.0005673673579849474
477,moments,0.009081251952145887
478,manafucters,0.0005673673579849474
479,erosion,0.030430884217318273
480,card,0.021775295978868122
481,intense,0.023783487685973166
482,complete,0.009579596357410678
483,encounter,0.021184099002871364
484,grew,0.005396399107985527
485,introduce,0.012402959542243724
486,delaware,0.02164740883462067
487,must,0.008398406943252503
488,rankings,0.01199647459463526
489,fruit,0.021488321431796263
490,complacent,-0.000265006023251501
491,fired,0.01162294465438463
492,elephant,0.023699779223195726
493,inherit,0.010981662089712333
494,precaution,0.007584249138519277
495,awfully,0.0058828015252562205
496,2001,0.01649649784606907
497,endless,0.00593686126304015
498,etc,0.013277026475617147
499,severe,0.008958569833222726
500,managed,0.0031477454295788104
501,exposure,0.03310337962891237
502,seems,-0.0033319144977719114
503,trigger,0.009666480305739657
504,dumped,-0.0015724345893966592
505,tabs,0.01081518213525011
506,courts,0.001526192296851836
507,imagining,-0.0005919557543313743
508,cried,0.057598206126469466
509,included,0.00017803029028951996
510,putting,2.359926674258513e-05
511,march,0.033445406519661366
512,larger,0.007394893279530673
513,awake,0.011631254558380417
514,destroy,0.02216552041316763
515,hire,0.005945630756131128
516,scourge,0.013390900887283733
517,casual,-0.004641878035793424
518,rough,0.05793721769686859
519,done,0.013646918232664115
520,approaches,0.025518633918795372
521,guidance,0.04737416055486249
522,hunted,0.01479811859625476
523,enforcement,0.004076677745581789
524,standing,0.0014727082707337935
525,referring,0.01749536655626928
526,assimilate,0.017852737855545135
527,rates,0.010541729870435333
528,at,0.003242336913610394
529,apples,0.022171448324774277
530,migrate,0.03244254962968681
531,meal,0.012563744025036997
532,likely,-0.0005580168038121643
533,detainees,0.018481016576481858
534,legend,0.02556290697427693
535,soft,0.02357075471126849
536,alleged,0.008311707113350764
537,page,0.015095551317668836
538,requires,0.006674415702511253
539,store,-0.0001250919876647649
540,sweeps,0.01499683170560332
541,autopsies,0.027069692388866595
542,sell,0.015146368514237745
543,fail,-0.0012401639910561565
544,flushing,0.004016356397775141
545,battles,0.02968424543702476
546,knowledge,0.01909417739336176
547,documents,0.03433964530952047
548,.’,0.0005673673579849474
549,disagreement,0.0025063511272206324
550,uninvited,0.008635545993972097
551,okay,0.001751722802310167
552,sever,0.0125588426587898
553,monday,0.017271940716943216
554,oth,0.005919363634626387
555,foul,-0.0004575499652219791
556,slam,0.002008487019270741
557,hold,0.002003733776943198
558,voter,0.030230759581878475
559,prosecuted,0.0028498561478673993
560,drill,-0.00042086494640557323
561,unsympathetic,0.013350188538734015
562,monitor,0.017788962721429893
563,pose,-0.0024662810589128527
564,access,0.039294905829448806
565,addictions,0.028786223454860812
566,texas,0.010380629508945093
567,idiots,-0.004593600720870758
568,discriminate,0.031024787611217266
569,apprehensive,0.002343570327982992
570,chose,0.015103041378791048
571,happeneds,0.0035069867928461547
572,dietary,0.025851910896590478
573,similar,-0.00128035571253675
574,renewable,0.025278081210197142
575,offer,0.02573229803472973
576,behaviors,0.02157221053181476
577,stages,0.04403215438904391
578,99,0.013282040128090963
579,lifelong,0.039183722032277685
580,grant,0.01687876138373109
581,affairs,-0.002921277399998172
582,dr,0.024660117294161482
583,filter,0.0023959336190801316
584,humiliating,-0.0017751073450502856
585,bud,0.0011420270070231172
586,bindi,0.026549297479038156
587,headed,0.00025842944654819384
588,nutrients,0.06068195331796846
589,fodder,-4.237278674430319e-05
590,acts,0.009942099367729926
591,golden,0.03182000652775015
592,variety,0.0018542641238943672
593,discover,0.022775735869106882
594,heel,0.017179650300919173
595,domestic,0.0027304324443363083
596,truly,0.019358230178791663
597,”,0.030364976740282257
598,nurturing,0.027045830731877142
599,abusing,-3.754736389544118e-05
600,hindsight,0.005150081250098411
601,empathize,0.09421342439563934
602,shudder,-0.00143185230653784
603,fracebook,0.0005673673579849474
604,shortened,0.006761518090565405
605,poorer,0.00842442365180694
606,activate,0.02275793805106152
607,wounds,0.0891455301198576
608,behavior,0.003517191992280811
609,depraved,-0.0034110564756969918
610,backwater,0.004271068374352794
611,dissapointment,0.011806841385030206
612,signing,0.00034589293992124553
613,ruin,-0.0012965735261600039
614,lighter,0.01680274609139148
615,peers,0.01895702504535414
616,researching,0.01698196801610067
617,locking,-0.003761500445188575
618,aww,0.06303147173591259
619,rhony,0.0005673673579849474
620,acceptance,0.026506635603058732
621,daunting,0.027573549416836964
622,demonstrated,0.008021232382292224
623,privileged,0.03100957850889552
624,bother,-0.005116442367233926
625,facilities,0.013001070928163664
626,suicides,0.037422551829070165
627,thanks,0.013569788542758424
628,belongs,-0.003212830303639808
629,despite,0.00035985284632771215
630,boats,0.02668879932988363
631,wrongs,0.03910975797154685
632,losers,-0.0031094024331526455
633,clouds,0.022858486206299863
634,disloyal,-0.0003426079579951628
635,matches,0.0003147335656283251
636,classroom,0.02661036457892381
637,bodyguards,0.010145118081140526
638,receive,0.035083478266114465
639,packed,0.0266246208080249
640,loosing,0.04951953384191441
641,dto,0.014586225114304815
642,wings,0.0206883352694916
643,ran,0.00239309411592772
644,omar,0.008329107481562487
645,rigging,0.0034755522089031372
646,dumbest,-0.004599971388932364
647,debate,0.00278157366673535
648,broader,0.018524160854086216
649,kicking,-0.00026314975493431906
650,always,0.009235464402227563
651,almost,0.008290024679425915
652,mechanically,0.006997590391574044
653,polish,0.0059176538814858385
654,fishes,0.01398885209648309
655,rejected,0.0071722720420744355
656,houston,0.021455471921622303
657,biting,0.009782033192572268
658,healer,0.0859398770294994
659,crowe,0.046074975219936205
660,claims,0.009431646898505308
661,tribal,0.038111979248021226
662,anxious,0.007886732799457074
663,oh,0.012357599785506225
664,repatriation,0.03475256397653667
665,insinuations,0.00475518070673767
666,sweden,0.02083489083528256
667,our,0.03858227717235131
668,coupling,0.00851785310995878
669,magnanimous,0.019536229809034918
670,dressed,-0.0020037607786326547
671,oral,0.027021897568150263
672,pervasive,0.011956553680603997
673,newsworthy,0.003913165055544638
674,2009,0.02636190804881233
675,integrity,0.01959517908865817
676,made,0.019114613671060283
677,dogs,0.03834855471559708
678,complicated,0.007019256298253547
679,nigerians,0.0181723484866023
680,estimated,0.02386389215480485
681,force,0.004122125218097398
682,ghosts,0.03502651667400908
683,depends,-0.0004783848377562701
684,arsenic,0.017342677677595727
685,successfully,0.010051024714630069
686,rain,0.015409672117462492
687,restored,0.027711858323769524
688,progressing,0.0015943946140623666
689,coal,0.046666753407753336
690,700,0.022776778471898462
691,slouch,0.0014695112413902706
692,checking,-0.0011386169161518697
693,oily,-0.000868794543797858
694,aquarium,0.007313015809668276
695,jumping,0.004018063076205109
696,years,0.011552077261105301
697,russel,0.011569473856630432
698,professors,0.009354496890050589
699,accidents,0.04446607156056034
700,treatment,0.01874955020243836
701,northwest,0.025815420356105866
702,college,0.003989397851704015
703,clearing,0.005179772453376456
704,netflix,0.002503532898302639
705,dumb,-0.004516043807685228
706,taliban,0.01713923794108557
707,ostriches,-0.0035541616766769034
708,honestly,0.001535848289283806
709,pisses,-0.00045824890011913143
710,foods,0.03385892342035278
711,mutated,0.0035283627872124647
712,creating,0.0002672309268717791
713,coutries,0.027382522065457295
714,willingly,-0.0010359011130574925
715,vessel,0.0586208541402614
716,impulse,0.01536331876475663
717,occurrence,0.014123665392722551
718,thoose,0.02474797822305927
719,frustrating,0.002042615997302048
720,dna,0.011431263800226165
721,cries,0.04727144268904636
722,statue,0.002331548360146516
723,lucky,0.03834137304178778
724,gasoline,0.0024829008937465617
725,immune,0.02381103043466012
726,hardship,0.07079718528432792
727,suggested,0.0001490442915487248
728,nosey,-0.0035020943522247492
729,beloved,0.046241766523806
730,biodiversity,0.08097928442877954
731,jacking,-0.0045350357617234245
732,empathy,0.07840015885656638
733,mikhail,0.011052039112918655
734,restrained,0.008949704246254443
735,damned,0.0010906000543451108
736,admitted,0.0022696612187252502
737,barren,0.011344189079745257
738,governance,0.028631902491455287
739,multi,0.0063019362391368815
740,collective,0.011332322475211435
741,over,0.0022789317785457874
742,idps,0.005723827141915954
743,rivalry,0.006837307577335419
744,rehab,0.03315150741117192
745,quakes,0.018513586906079155
746,demanding,0.01241441286145688
747,gutted,0.01688746880312501
748,outdoor,0.017548059378509086
749,site,0.016278255353388282
750,technology,0.005443002509520118
751,vacation,0.010678896677846782
752,preparing,0.008699206010454662
753,122,0.038323584740787515
754,advertisement,0.005517529213098588
755,fascinating,0.013036066542584785
756,under,-0.0006272295106305659
757,refused,0.004117415590725965
758,singers,0.03181709935506749
759,boss,0.005705301414010775
760,amendment,0.022939486194917976
761,primary,0.05097473064113659
762,suffering,0.08293496535384724
763,benefit,0.008552409367959772
764,zionism,0.029370786725962484
765,smartphones,0.01727257206652635
766,surface,0.04166022954231932
767,form,0.012634621043002685
768,ecluding,0.0005673673579849474
769,your,0.03313373833583944
770,position,0.0035474575026607875
771,lantinos,0.0005673673579849474
772,scent,-0.0020815166607505782
773,cave,0.011617127471594697
774,makeshift,0.002918923052326095
775,biographical,0.02646832825704734
776,collaborate,0.020093812556323972
777,drank,0.012395163292399753
778,enables,0.028770046409417483
779,preaching,0.02116687608798905
780,artical,0.024596477256281554
781,holy,0.038484640137721376
782,predicting,0.006245413697796998
783,shortcut,-0.00017443773117535347
784,happy,0.02818689186914427
785,friday,0.021472178977752936
786,cost,0.011872030969619154
787,worst,-0.004306538729186398
788,tarred,0.024068675127839178
789,bankrupt,-0.0025611988527733096
790,mid,0.0044079468793469
791,becareful,0.010333756107226352
792,financing,0.012911160762708056
793,closer,0.016457827097637944
794,parent,0.02372377158649722
795,islamic,0.0047195480941740415
796,couple,0.007931137750421164
797,missiles,0.024367041648872316
798,sunset,0.01657344651665272
799,opened,0.0059480961466742595
800,poring,0.008215722653735779
801,retired,0.0071788100463407185
802,lawyer,0.012661066986045223
803,phase,0.021070324705717295
804,retaliation,0.019531550599911365
805,conditions,0.015495908323287112
806,threat,0.0012377534010337417
807,hun,0.02482535407896188
808,pamper,0.015308297933177112
809,directly,0.013699938298739223
810,conceiving,0.03290185569491115
811,adapting,0.01058146294423755
812,walls,0.04486493560274388
813,minimize,0.026273677690213496
814,promoted,0.0056025631076132235
815,repulsive,-0.0038016953455691895
816,fund,0.00016113046201699657
817,cooperative,1.3167087772006185e-05
818,suite,0.0062706009256710835
819,chaos,0.011416389288355911
820,remiss,-0.0006245800262104699
821,impeachment,0.015163778431189386
822,appreciated,0.020830456694755826
823,three,0.008445327830873154
824,titled,0.008593041742816998
825,downward,0.0024369835563985273
826,assumex,0.0005673673579849474
827,dare,-0.0048903200107485
828,impossibly,0.008668608949849622
829,german,0.026452049613382853
830,wracking,0.010658417634528577
831,270,0.02875250513769237
832,programs,0.0004846480536214257
833,handling,0.002418274821256481
834,contributes,0.00485014731680233
835,unforeseeable,0.0017448954108523532
836,unrelenting,0.03077213400876747
837,allepo,0.0005673673579849474
838,#,0.011207457811960031
839,dissociated,0.004575018356988877
840,comes,0.0052066133243877
841,pattern,0.005761399408788828
842,"),",0.0005673673579849474
843,procedure,0.003940846818789549
844,vet,0.03124288407167929
845,degrading,0.004013600060115078
846,spilling,0.013184461715719999
847,voting,0.018267946921407083
848,musicians,0.014590012137248405
849,reguardless,0.0073291324133573
850,thiols,0.047033808667014176
851,reduced,0.018728103140765107
852,fumes,-0.0006193393059789588
853,irrefutable,0.021763036725385952
854,crews,0.029710869085938098
855,yeah,0.002448489250282798
856,unbelievably,0.012007672106470697
857,sum,-0.0006750963820066968
858,embraced,0.011831671129800332
859,pooping,0.0033182555449675893
860,inhumane,0.019105820038575607
861,accomplish,0.0038515868857785175
862,sicko,-0.0039025867895750663
863,option,-0.0020710483596537454
864,delusional,-0.004394757743595102
865,souls,0.06509692703634568
866,fluctuations,0.004168353553032514
867,cigarettes,0.01146514950355476
868,violence,0.03999026077408246
869,blaming,0.002671339967022438
870,electron,0.05715166249108428
871,hesitation,-0.003203557343629284
872,highway,0.014835978510207053
873,major,0.0032059294033847685
874,leveled,0.02049072123504109
875,hear,0.01737622611672278
876,crimes,0.002441451494408376
877,him,0.0063508906003742075
878,based,0.014954384096290066
879,peacekeeping,0.011028258228746732
880,hope,0.01261995779417455
881,dislike,-0.003872441285750502
882,genetic,0.03380832947619963
883,unnecessary,-0.0005836028271727207
884,specialists,0.01641442092097078
885,wishing,0.0004554605482641076
886,weasels,0.010549097311606512
887,appreciate,0.007977384158051031
888,fetus,0.053622495920607326
889,quest,0.03330717849775272
890,referrals,0.052080171160039275
891,britains,0.024741696009132123
892,priests,0.011038008741938802
893,fireworks,0.010123206436511906
894,cigarette,0.007890357349216812
895,established,0.009101362945021358
896,assume,8.780219409923684e-05
897,released,0.006430297399946605
898,sudan,0.04334701296788232
899,innocents,0.057339181968314924
900,donations,0.02351113125870576
901,seeing,0.011887963598183353
902,crude,-0.002036778453648468
903,be,0.001866083230256487
904,anything,-0.004912192735069716
905,killers,0.014346123609045518
906,airlines,0.03576023530204816
907,efficiency,0.02156795788279858
908,theyre,0.01225240535573086
909,),0.00427795909969034
910,000,0.03163900953246511
911,military,0.003230429440703849
912,crapping,0.00034085884224336303
913,humanitarian,0.030156424923450692
914,compnay,0.02320449193636048
915,fabricating,-0.000896137922188888
916,350,0.02705294514056739
917,freely,0.00304684598435768
918,arguments,8.713378470295445e-05
919,wwii,0.06697562849466689
920,owes,-0.0010341998860704112
921,figured,-0.0016316925880642112
922,hajibs,0.0005673673579849474
923,bothered,-0.005061598404226409
924,chaces,0.0005673673579849474
925,witnessed,0.015548154608731017
926,gripe,-0.0033863320891055113
927,adolf,0.03140560656291307
928,cause,0.008651868725329635
