,tokens,values
93,trademark,0.00014841721150314353
94,aico,-7.947560089720138e-05
95,instills,0.0003428951540179002
96,pot,1.0366193518615656e-05
97,inquiry,-0.00016455887809536512
98,ribeiro,1.3913502660874262e-05
99,generosity,6.2786789083866e-05
100,crosses,-0.00021541998380139032
101,"..""",9.013975963145497e-05
102,rockford,7.324640429403206e-05
103,joint,6.215266387964128e-05
104,aha,3.8430762518876575e-05
105,acknowledges,0.00010495590504305897
106,uplands,-0.00022149329455186393
107,batted,-0.0002391117851357021
108,failure,-0.0002460299554903523
109,russell,-1.4979621198655876e-05
110,exodus,-0.00025148636861526205
111,sunset,-8.105346119962307e-05
112,snake,-0.00015100566548523735
113,flowing,-0.00012367432939787686
114,experimenters,6.213644244755787e-05
115,route,-0.00014021647693485557
116,reduce,0.0001724204137710253
117,confronted,-0.00025032758404981194
118,partly,-0.0002459670576274871
119,confident,0.0003882265391584217
120,mud,-0.00022217357373926938
121,sum,0.00010610656326926787
122,padraic,6.508222792295275e-05
123,cart,1.740669771955154e-05
124,rise,-0.00021017303651184205
125,scruffy,-0.000216548426939449
126,fertility,-5.2421521884306995e-05
127,taijiquan,-4.4279701241725603e-05
128,fm,2.4813869544440982e-05
129,vacant,-0.0002501980075349994
130,incensed,-0.00024269147716371147
131,expect,0.0001216446018163427
132,tray,1.2357337285101323e-05
133,kept,-0.0002207630030361916
134,annoying,-0.0002166460588640718
135,montreal,-8.788264417696283e-05
136,referred,-0.00017107742139994936
137,learn,0.0002323532253096259
138,holding,-0.00013640609973152677
139,toward,-9.217379747744764e-05
140,dried,-0.00022917706935804508
141,bumped,-0.0002470566654266997
142,damages,-0.0002257419469817104
143,sanctuaries,0.00010492326290161039
144,congressman,2.1485074575482622e-05
145,housing,-4.3155098118867194e-05
146,productivity,0.0001087515433586205
147,canyon,-0.00023106070079593552
148,opposing,-0.00010158057929535127
149,colin,-2.709170555704817e-05
150,sharecroppers,-0.0002357640808050789
151,alone,-0.00022130422206882475
152,manager,9.065365739720373e-05
153,3360,-1.670540234030897e-05
154,71,-0.00019382750689876484
155,reign,-0.000177864617921203
156,employs,0.0001279020972416787
157,justified,-0.00021512955990520065
158,katrina,-0.0001266544292428245
159,qualities,0.00016387506663377506
160,staid,-0.00020642719362535064
161,maturity,7.703674169189894e-05
162,scan,1.7817207309941917e-05
163,approvingly,-0.00010103725782766204
164,so,-6.175504368751061e-05
165,rick,-3.348457926600588e-05
166,noted,-0.00017993022855346318
167,die,-0.00024636327168217446
168,seem,-0.00022459091380541682
169,renovating,7.378682364012554e-06
170,potential,4.3618674881094865e-05
171,jack,6.9234482738719795e-06
172,tuning,0.0001885748215536575
173,eco,0.00037820296408757714
174,argue,1.6855698509905814e-07
175,634,-0.00015562879069598508
176,boots,-0.0001285001429368895
177,accidental,-0.00022457802898737583
178,unkempt,-0.000249454046172284
179,deceptive,-0.00019195849722100872
180,tackling,-1.7281751286464917e-05
181,exercise,0.00018660434177443993
182,pink,-6.791341014751399e-05
183,patroller,-0.00015460644863567055
184,slammed,-0.0002472982292447366
185,landmark,0.00013612833995760458
186,feeding,-5.301816230958195e-05
187,cars,-0.00014650814798312277
188,sleeve,3.8093256480824185e-05
189,township,-0.00012620658909777766
190,deal,-6.244489923369959e-05
191,transformation,1.0784884710379426e-05
192,termination,-0.00021241759575544482
193,diversity,0.00027879029925673447
194,coal,-0.0002402441516284633
195,bono,7.534372446625352e-05
196,uplifted,-2.8304884904482158e-05
197,fantasized,-0.00024188066835519384
198,cesareans,-0.0001493384724566097
199,undergone,-0.00024330350294876244
200,bun,-0.00015606612273673227
201,corrupting,-0.00017687832423464458
202,809,-8.405715341713154e-05
203,strategic,0.00021903083911114474
204,present,-3.9992454499552366e-05
205,nineteen,-0.00024109123282756883
206,calculations,-0.00019191024789083725
207,pig,0.0001230112719905317
208,bassoons,-6.029659853457105e-05
209,halibut,2.4166031910851462e-05
210,fashioned,0.00010276142503183452
211,male,-8.191801209250722e-05
212,humanica,9.013975963145497e-05
213,ingrained,-0.00020543428670989446
214,lodged,-0.0002481613548252699
215,phrase,-4.287010998240379e-05
216,mart,5.4250486157227706e-05
217,success,0.000266540051651655
218,taylor,2.44561197307247e-05
219,contrasting,3.6436583448212576e-05
220,31,-0.00023059748254064446
221,reinstate,0.00012827039595239247
222,withdrawals,-0.0002475865732033739
223,disposition,-1.9638456617770417e-05
224,11,-0.0002248733930668586
225,healthier,0.0004103971498449941
226,cleansing,-9.128583626719094e-05
227,mafia,-0.0001304487730578303
228,sunnydale,-0.00020684980631752772
229,disadvantageous,-0.0002497389409656253
230,satisfying,0.00031485668165724017
231,greet,9.175962221677718e-05
232,particular,-5.3429791779271995e-05
233,spurring,-0.0001071534508361895
234,influential,-9.36456442626026e-07
235,byways,-0.00017014318439902436
236,subroutine,4.658985875529688e-05
237,wheeled,-0.00024163550855501166
238,distancing,-0.00023848507312883524
239,hillock,-0.00024034242501899948
240,protestors,-0.00018558907093419857
241,theirs,2.185572569401408e-05
242,nouveau,5.7712065759926156e-05
243,phillips,-2.7400661099976956e-05
244,skeptical,-0.00017551370121352876
245,aware,-0.00021857574722732379
246,spain,-3.39688397487774e-05
247,tarragon,-1.7553238094400945e-05
248,filters,9.016675496520567e-05
249,melody,-6.782665633948345e-06
250,attributes,0.00012264816715137954
251,play,0.0003563803506051051
252,midday,-0.00023477479855241558
253,detonation,-0.0002426571826740132
254,spoke,-0.00023977406557799093
255,wnba,3.717993913810574e-05
256,rested,-0.00023204119654315555
257,terran,-9.944907725464767e-05
258,kelly,1.499077169557909e-05
259,atlantic,-0.00010905304087533853
260,rebuilding,-0.00014091407907354075
261,clubhouse,0.0001447983217285764
262,exempt,-0.0001503113961277007
263,periodically,-0.00020399269198995983
264,pretax,9.993070802322039e-05
265,design,0.00024591098311708444
266,refugee,-0.0002469461375115671
267,whomever,0.00018847222541390872
268,revises,5.8434465017759965e-05
269,att,0.0001045143894793391
270,especially,-0.00020346651750977277
271,jewellery,-1.3605350152681831e-06
272,1960,-0.00022040356444102136
273,speck,-0.00022031884546166113
274,odds,3.91956331886053e-05
275,hot,-0.00021164089282934618
276,furman,0.00024482885428071013
277,cooked,-0.00018725652319207328
278,20,-0.00019593423853103914
279,zimbabwe,-0.00011692641915980314
280,mcginnis,-0.00016529893992680983
281,)—,9.013975963145497e-05
282,hampshire,1.9849414889557154e-05
283,yards,-0.0001630580348703394
284,scarlet,-0.00023257092279800487
285,halls,-0.0002306173635098139
286,clung,-0.00025261308454255384
287,sunk,-0.0002518784899417891
288,forgiven,-0.00022953638304881656
289,intervallic,0.00017244820456922716
290,circumstances,-0.0002473951382329472
291,enclosure,9.027450568214181e-05
292,roadnewsletterhuntington,9.013975963145497e-05
293,serious,-0.00019198023753132663
294,fbi,-8.443340700335544e-05
295,chernovsky,9.013975963145497e-05
296,administration,-2.489765017281752e-05
297,straps,-0.00016426168228265384
298,klute,9.013975963145497e-05
299,honestly,-0.00011159369676583732
300,imagination,8.933689640467253e-06
301,wholly,-0.00018208465498872168
302,millionaire,-4.406890543200153e-05
303,issue,-0.00016404446876597107
304,delight,0.0002393418044633654
305,reliable,0.00013482575265666075
306,somebody,-6.829567314635727e-05
307,adulthood,-0.0002356244154565372
308,equus,8.708245403977118e-05
309,sufficiency,5.903003003270555e-05
310,stieglitz,9.013975963145497e-05
311,mars,-0.00014715984061105817
312,boys,0.0001283014363807161
313,writer,-6.210172661303652e-05
314,compatibility,0.00021434104007838646
315,indication,-0.00012221756949632755
316,holo,-1.7292715802183687e-05
317,lin,-1.982734982361112e-05
318,auditorium,-0.00019818003197884509
319,futile,-0.0002466692813740616
320,understood,-0.00022638811616925732
321,”;,9.013975963145497e-05
322,fetches,6.358411032572996e-05
323,mayor,-4.6770322554810086e-05
324,roman,4.715925639122993e-05
325,rescue,-0.0001478968388837961
326,wafers,-0.00012313955130543859
327,farce,-0.00014211309783713477
328,crescents,-0.00019159293169922732
329,precisely,-0.00015636277048302783
330,operating,-0.000174758900481094
331,carphone,-0.00023029637823736214
332,’,0.0002308590549841095
333,forecasters,-9.591920887817626e-05
334,modeled,-9.072050574145658e-05
335,missiles,-0.00023419043021065988
336,cardinals,-0.00014990723947425983
337,improving,0.0002876885014145143
338,spokeswoman,-1.2676897544283532e-05
339,incontestably,0.00012102235532582781
340,pledge,0.000241601950013374
341,162,-0.00016224787413569446
342,cracking,-9.717858533329293e-05
343,removed,-0.00023786359877179354
344,dish,0.00012870955471787956
345,grown,-0.00011178575866657158
346,gas,-0.0002076512858688677
347,sony,0.00011175282772241885
348,enthralled,5.162981652533788e-06
349,laces,-0.0001321734139339885
350,seatbelts,-0.00014839161238910353
351,barely,-0.0002476426464607988
352,characteristics,4.096046418997042e-05
353,species,-4.1481890767586454e-05
354,prosthetic,5.7659503094005615e-06
355,labors,-0.00013981823052817887
356,depositary,5.17936269011584e-05
357,laboratory,7.963496844326198e-05
358,contradict,-6.086072589596754e-05
359,sneakers,5.281903408114062e-05
360,1995,-0.0002128048496916
361,ontario,-4.822532469984107e-05
362,gleamed,-0.0002496488947234665
363,modernity,-0.00015821912331120237
364,load,8.69635369689823e-06
365,1866,-0.00022480967241498464
366,raunchy,0.0001925066952808036
367,married,-0.00020670183030192766
368,wrapped,-0.00019420048486912717
369,inventor,7.100751381935088e-05
370,form,3.2477175821798575e-05
371,yachts,1.8039850544452643e-05
372,jetfoil,-0.00015390371807801919
373,importing,-4.17282175485315e-05
374,covers,4.723229931356763e-06
375,lounge,-2.0124750890085193e-05
376,396,-8.169982635345873e-05
377,iv,-0.00012042298404375919
378,ignored,-0.00024647693922929517
379,reasoning,-0.00021635500308079088
380,entertainment,0.00024126312285206128
381,vista,5.532844427688336e-05
382,fill,-4.7714814123132554e-05
383,plea,-0.00021147164290646198
384,fulfills,0.00031448990708050244
385,heiby,9.013975963145497e-05
386,disingenuous,-0.00014942621127474155
387,circuit,9.473415177640444e-05
388,helps,0.0002646061433807249
389,statement,8.416582817734641e-05
390,safety,-0.00011259294703356491
391,imparted,-0.00018430902271410727
392,realize,-9.411856447126052e-06
393,revenue,-1.474043816528049e-05
394,grandpa,2.6411384670019926e-05
395,nations,1.3322229346287816e-05
396,wsj,-0.00013744733469780006
397,haggling,-0.0001267549193463688
398,herbaceous,0.00014570111643521274
399,cycling,8.538541594613745e-05
400,behavior,-9.977788628176762e-05
401,touch,0.00020023549809157983
402,halves,7.400839078104575e-05
403,usda,6.623243097279114e-05
404,allan,-4.530769360397779e-05
405,waivers,-0.00022140675683318326
406,silence,-0.0002483639541894526
407,purchasing,0.00024176300436870446
408,egyptians,-0.00016632694332962332
409,infertile,-0.0002460689490570551
410,ranking,3.188335100912907e-05
411,heartbeat,-0.00010511126284420563
412,alert,-0.00012533984781030143
413,78,-0.0001759406425849545
414,airliner,-0.0002473341469894128
415,laid,-0.00023408713450299713
416,sales,8.371589775952978e-05
417,nicely,0.00010932897739290619
418,firmly,6.4428052577108e-05
419,stunted,-0.0002497242333601016
420,based,7.089121795044999e-05
421,tremendous,0.0002409911602562723
422,babe,6.18043564425417e-05
423,reeder,1.2124264351786388e-05
424,yourself,0.000372140420668944
425,character,5.192913965848588e-05
426,244,-0.00014471870684390983
427,kam,-0.00014047746045201638
428,kaplan,-3.326671436859124e-05
429,speculation,-0.00024767509278425287
430,guncite,9.013975963145497e-05
431,azulejos,0.00013637603536187866
432,salsa,0.00021980436709881392
433,malarial,-0.0002496190119837365
434,since,-0.00022386339129643588
435,hour,-0.00010873813885641663
436,publicly,-0.00012961579737573087
437,uncle,-0.00020863258754973835
438,convicting,-0.00021317274907261947
439,arnold,6.7899191043593705e-06
440,vows,-0.00010118617550432626
441,rodger,0.00010433267649356447
442,guaranteed,0.0003550225843375978
443,flotilla,-0.00021263707521209448
444,victorian,2.281990288138189e-06
445,autism,-0.0001527225805444722
446,linguado,9.013975963145497e-05
447,cleric,-0.0002325656252268633
448,mccann,-7.546971812016317e-05
449,5034,4.4143506109533176e-05
450,wider,6.245392590936188e-05
451,rip,0.00014932088717718815
452,dj,8.336423671054961e-05
453,flee,-0.0002516084954667179
454,april,-0.0001804933663879166
455,curried,-0.00011383510535964906
456,standstill,-0.0002481694960619285
457,tambo,-4.651273308706877e-06
458,unbearably,-0.0002526191827271852
459,accuse,-0.00011658126740762544
460,disappointment,-0.00024934285671400215
461,whale,-3.840503543819691e-05
462,mushrooms,-3.581318701833471e-05
463,compulsion,-0.0002120071811207401
464,mobsters,-0.00021049517862424812
465,ruining,-3.7223917840055016e-05
466,spies,-0.00021606951806124337
467,identical,1.8640752157848572e-05
468,channel,1.9792232155173018e-05
469,.-,-7.518860560819002e-05
470,discusses,-9.017623524808745e-05
471,flea,-9.354085723943797e-05
472,collapses,-0.00025040085373978017
473,chains,-0.00022061833651166674
474,whoops,-0.00020968318725969674
475,archaics,-0.0002004961723090821
476,stalk,-0.00018071670141628346
477,poisonous,-0.0002492322515192067
478,mentors,0.0001462492534362927
479,elco,5.3703486636329544e-05
480,ornamental,-1.7882099752467607e-05
481,thrillville,9.013975963145497e-05
482,chrysler,-4.447711549000049e-05
483,pan,1.8853853701613007e-05
484,helped,-0.00016620071588752504
485,plus,0.0002475770985363371
486,intimate,6.114886474261999e-05
487,companion,8.211302458709076e-05
488,disguised,-0.00024036117510883073
489,prepared,-9.369622833841186e-05
490,ma,3.462982505622381e-05
491,disc,0.00011751425212074789
492,ko,-8.831336367410954e-05
493,abdul,-9.859677349873238e-05
494,vacation,8.725189850553343e-05
495,gailhaguet,9.013975963145497e-05
496,greene,-0.00013744721962431338
497,kissed,-0.00022322478903954844
498,7273,-1.556552433475294e-05
499,space,5.944958219371086e-05
500,among,-0.00012701875756482436
501,dollop,0.0002489046517793369
502,asks,-0.00011372557379668409
503,evolutionary,0.00014820983907374715
504,425,2.1512126106489383e-05
505,pittance,-0.00017233885590828271
506,mannered,-0.0001372255725021942
507,liked,-1.856341586571016e-05
508,abbott,-0.00019524085500324185
509,mindsmith,9.013975963145497e-05
510,picks,7.123763617545538e-05
511,nonwaiver,-0.00021876488039469718
512,woke,-0.00024984815346522935
513,1858,-0.00022588587384613946
514,wasover,-0.00024412137777811015
515,screening,9.255912905949284e-05
516,ak,2.9739338026893515e-05
517,dopers,-3.895386387052356e-05
518,abandoned,-0.0002497831906721628
519,boundaries,7.39522937091356e-05
520,tower,-0.00016430254035832657
521,stalks,-0.00024535753025335303
522,frustration,-0.0002465501744927447
523,toolkit,0.00028674087931570565
524,calves,-0.00019428149714364253
525,merchant,-3.006006934047923e-05
526,burial,-0.0002462325029897929
527,forrester,-7.629429142076266e-05
528,court,3.4240320241167817e-05
529,transaction,7.400533484760881e-05
530,sep,-0.00021859066069270858
531,championship,0.00022332143017874997
532,restrain,-0.0001434232373460558
533,400,-8.771871297408376e-06
534,copied,-0.0001300219775573804
535,underarm,-0.00014933716607494515
536,ge,0.0001849693724063479
537,panic,-0.0002523664466976543
538,hakka,9.848100830326898e-06
539,crowds,-0.00020467142758231045
540,compliance,9.234604633255643e-05
541,olympic,4.907563942824604e-05
542,attacked,-0.00025088150967521176
543,etc,-0.00010896677013314951
544,gsas,-9.301572450003195e-05
545,obvious,-0.00022056178896781646
546,faulty,-0.0002468913302944497
547,histories,-0.00018719666174288343
548,willing,-0.0001518556315241444
549,craft,0.00018366037790991087
550,thousandth,-5.8912555110175594e-05
551,largest,0.00011869143621227098
552,mistrust,-0.0002476873689704622
553,molina,4.318321267587364e-05
554,amputee,-4.035872785177365e-05
555,esprit,5.506591442262576e-05
556,karen,3.062366769853237e-05
557,pesticides,-8.575742911041249e-05
558,body,-0.00021876782907891723
559,bridges,-0.00020133959585671377
560,emptiness,-0.00025198900984370727
561,rebound,-0.00013018099711456694
562,mikhail,-0.00012470709511007655
563,eight,-0.00011281979601136925
564,tonight,3.387075808733021e-05
565,migrant,-0.00024480012433701604
566,!”’,9.013975963145497e-05
567,vital,0.00010188583316631828
568,connect,0.00027628863178468725
569,redeemed,-7.451297833280177e-05
570,turned,-0.00024331939684234794
571,parkway,-3.83288106022709e-05
572,fringe,-0.0001325507657827232
573,colorful,0.00031419321534389446
574,warned,-0.00024620516073617637
575,next,0.0001112516690261497
576,reasonable,8.608041287612606e-05
577,obviously,-0.00015499912956265887
578,enjoyment,0.00041034747845806124
579,splendor,9.985375144567655e-05
580,please,6.434180433694141e-05
581,grandmother,-0.0002115107909986216
582,meals,0.00014417751355987648
583,sheen,-0.00011354734812138455
584,­­­,9.013975963145497e-05
585,hates,-0.00015772746940252762
586,pressure,-0.0002231269484355421
587,light,-0.00019554131619929584
588,iland,0.00028987275063107324
589,towers,-0.00016574599609098475
590,krueger,-6.42060812657294e-05
591,kavalier,9.013975963145497e-05
592,bums,6.508414851499523e-05
593,prescribers,0.00011041098674948247
594,gaping,-0.00025038171088211434
595,brand,0.0002632554577997248
596,consumed,-0.00024294847974434133
597,".""'",9.013975963145497e-05
598,2859,-3.155980496020265e-05
599,rollers,-0.00013483171750545048
600,ethnic,2.0236353715990273e-06
601,distracts,-0.00015706302779344163
602,maryann,8.937926940732223e-05
603,ip,1.2866463912587314e-06
604,423,-0.000127249256904752
605,blinds,-0.0002128434548694712
606,turkey,-0.0001320164069122179
607,routine,-2.18670876430751e-05
608,storing,9.785444365981409e-05
609,lifeless,-0.0002518003442970202
610,hiding,-0.00024697925034843917
611,hosts,0.0001753960229437987
612,paddle,0.00011947894890495386
613,towed,-0.00023634834112058633
614,divided,-0.00022936908245318216
615,pressing,-0.00015247692829350028
616,mgm,5.499682209189817e-05
617,hirschauer,9.013975963145497e-05
618,treasury,-3.8893468329834964e-05
619,depressed,-0.0002515732461155747
620,exposes,-6.912384679070736e-05
621,forests,-0.000149716118693768
622,adopt,0.0001720500358538051
623,hacksaws,-0.0001828434111465343
624,mozartian,9.013975963145497e-05
625,feedback,0.00018540273363852762
626,lush,0.0001962087121483777
627,cultures,0.00012805603749736294
628,jour,-4.9572946278719024e-05
629,fast,5.5807272787671625e-05
630,mapping,0.0001658254409282702
631,veterinary,0.0001379302689677485
632,apricot,-7.663720350071607e-05
633,settled,-0.0002379229008248828
634,joys,-3.6521697613927764e-05
635,tripping,-0.0002402373888910102
636,archbishop,-0.00020933160912321415
637,seconds,-0.00012734840257442508
638,ubs,-5.358434793867724e-05
639,ascended,-0.0002468254473205273
640,challenge,0.00016079062675943042
641,fetched,-0.0001752912555996245
642,alcoholic,-0.00023198295172482866
643,waldorf,-2.399049001158481e-05
644,essential,0.0001749798106221686
645,roast,8.15267257869926e-05
646,wide,-8.78664371052224e-05
647,marries,0.00022725960723889374
648,openly,-0.00018256444649174535
649,opium,-0.0002483378331323928
650,racecourse,3.63304643641101e-05
651,leave,-0.00016151704330431594
652,pets,6.752018101022393e-05
653,seed,-3.3456329362519604e-05
654,relatives,-0.00023307770771187092
655,residential,9.488161131025035e-05
656,anne,1.2704441000794577e-07
657,08,-0.00015552107171995839
658,nestorian,-0.00020065068245942133
659,generated,-0.0001052415655913178
660,sounds,-1.5191522487802243e-05
661,sexes,0.00019739499334931864
662,recognizes,0.0001672386418901631
663,questions,-0.00018211685954101087
664,rigid,-0.00022254159567835542
665,paradoxical,-0.00022482331273988284
666,distributing,0.00010953381111246582
667,depicting,-0.00014207131841841491
668,moored,-0.00024627702988827283
669,riotous,3.5034575706125496e-05
670,stands,8.479117058378636e-05
671,initiated,-0.00016936875006277928
672,plc,-1.733668094643641e-05
673,footage,6.49162132785255e-05
674,farmland,-0.00021619469293516843
675,supermarkets,6.793724251362206e-05
676,neuter,0.0001334703920393431
677,incorporeality,-0.0002201364595636148
678,keeps,0.0002644618982490421
679,squares,0.00016312485358279552
680,vancouver,-7.43097385933918e-05
681,involving,-0.0001896469217603152
682,awakes,-0.00024545634146321124
683,cgi,-8.087738567119177e-05
684,nuys,-2.035719239226719e-05
685,liberators,-1.412364208498477e-05
686,grimaced,-0.0002524978271243017
687,struggles,-0.0002484296090918787
688,pressured,-0.0002456384923057572
689,logs,-0.00011394995505134289
690,computer,-5.707080811501108e-05
691,guarding,-0.00023547340348267044
692,parents,-8.189844669024742e-05
693,pass,4.774157215962416e-05
694,bates,4.6024316651222446e-05
695,toothache,-0.00024928957317995123
696,bringer,-4.273606349578032e-05
697,site,0.00011390227258433741
698,soils,4.223604965690938e-06
699,silvermine,-0.00017746231042765047
700,incorporates,0.00025708169705772734
701,silenced,-0.00024643298974078373
702,onions,-0.0002285391487394696
703,squirrel,-0.00010183583367339574
704,orchestras,-3.4300041503473056e-05
705,owed,-0.00021787263965231007
706,al,2.491092759524018e-06
707,waging,-0.00012859234439184948
708,mature,0.0001512376428210661
709,allowed,-0.0001974170514635302
710,warm,3.9140263868785317e-05
711,intending,-0.00021046127672061192
712,vintners,0.00011667989604634388
713,brief,-0.00018280050621842376
714,harvest,1.962430820713836e-05
715,similarities,-7.256070300733707e-05
716,avoid,-0.00016578710625526192
717,horrible,-0.0002498250371505365
718,hammers,-0.00019369153121162356
719,payback,0.00011793229434491434
720,jaundiced,-0.00024744915624687477
721,appreciated,-3.1227404054849615e-05
722,genius,0.00012979860815811114
723,utensils,2.438004823808228e-05
724,origin,-0.000209358506873593
725,warmest,0.0001924100709796345
726,vistas,9.934784225538148e-05
727,cons,-0.00012478298309149708
728,personally,9.953946532461526e-05
729,twin,-0.0001659790523428461
730,ups,0.00017354513202842063
731,insulted,-0.00022878623126982347
732,highland,3.5506364029229844e-05
733,timeout,-0.00017408687257991452
734,intrinsically,-4.438910152910304e-05
735,fatah,-0.00017062466638335358
736,manages,0.0001081247856264534
737,saddam,-1.1369250994773816e-05
738,applications,0.00011579621806430996
739,cube,-2.0839681172697693e-05
740,danced,-0.0002448974948020253
741,if,-0.0001443999105379282
742,accident,-0.0002488527074482201
743,hap,-0.0001845465221296017
744,shan,1.2797631952739057e-05
745,dryer,1.6130902333095948e-05
746,reflected,-0.00023037264857302066
747,evolved,-0.00014885795474432243
748,1202463630848,9.013975963145497e-05
749,wishing,-0.00022301909020698254
750,suffer,-0.00024934146977322464
751,sing,0.00014233956411906923
752,war,-0.00022459143642440554
753,objects,-4.448236578124229e-05
754,burgeoning,-7.7596397026138e-05
755,reflect,-6.069583755895331e-05
756,fidel,4.1368337956487225e-05
757,cast,-0.00019003602790262832
758,davison,-8.591315275248331e-05
759,externally,-0.00014834696209620128
760,theatre,5.610126365139744e-05
761,aids,7.845881702448575e-05
762,whitewash,-0.00016088512359062467
763,',2.7645161161333107e-06
764,amicable,-1.4970695155846758e-05
765,repeatedly,-0.00022117168497894736
766,booking,0.00014879237005137243
767,tourists,-0.00019671783994668526
768,essentials,0.00015033023024789695
769,swingers,1.368342244160056e-05
770,finished,0.00012920908141842298
771,between,-0.0001574987859458686
772,formed,-0.00023429149410292204
773,everybody,0.00020849731808517458
774,advisers,-4.707036161204989e-06
775,fluke,-0.00020217797599017166
776,yeah,-3.3463288773574857e-06
777,communists,-0.0002006502916671051
778,slope,-0.00019104880446407763
779,posture,-0.00018486284949486792
780,headway,9.812158011520689e-06
781,dissent,-0.00020528265934997145
782,speckled,-0.00018798764011031908
783,extension,4.2768303816698194e-05
784,universally,-2.5546483779249427e-05
785,waited,-0.0002483822553884758
786,967,-0.0001663603817489758
787,gerald,7.779636302285368e-05
788,normal,-0.00010682069838115358
789,anguish,-0.00025188040700121925
790,cheney,-5.846723531243146e-05
791,steadily,-0.00023370078973146833
792,addressing,-3.8238497823852984e-05
793,approaches,-9.492175861786425e-05
794,tuesday,-0.00010055347184463537
795,usually,-0.00010662626093224339
796,tired,-0.00024590680463125225
797,appetite,-6.296944747182026e-05
798,251,-0.00011153460985966274
799,bedpan,-0.0001377359736269094
800,publish,0.00025581833283639196
801,mobile,0.00013328347485315389
802,stir,-0.00017622398774241378
803,didier,-5.497286040478414e-05
804,ecosystems,0.00014492046430766685
805,considered,-0.00022872080163299034
806,hindered,-0.0002479659508185585
807,carpenter,-0.00018773469019353972
808,artifacts,-1.2579818252219642e-05
809,dying,-0.00025127755780532125
810,dress,1.4456054064348559e-05
811,advancement,0.0002398876197392496
812,lusk,-0.000143972903594698
813,ordeal,-0.00024933114460266414
814,association,0.00016285498288780149
815,rigueur,1.8706313597068527e-05
816,supervised,0.00012733521854873422
817,objective,0.00020090733967899468
818,greece,-0.00012168836073663694
819,johnny,-0.00010199497086430895
820,tractor,-2.8214055895234453e-05
821,beams,-0.00021881236662583291
822,brilliantly,0.00015200304120095012
823,horseback,-0.0001255926587887064
824,000,1.2113184419657331e-05
825,mirrors,-0.00019166527340381629
826,craftsmanship,0.00024927273464979736
827,heir,-0.00019659168904809186
828,frantic,-0.00024402552387610752
